Date,Close,Volume,Open,High,Low
02/12/2025,$336.51,105382700,$329.94,$346.40,$329.12
02/11/2025,$328.50,118543400,$345.80,$349.37,$325.10
02/10/2025,$350.73,77514900,$356.21,$362.70,$350.51
02/07/2025,$361.62,70298300,$370.19,$380.55,$360.34
02/06/2025,$374.32,77918200,$373.03,$375.40,$363.18
02/05/2025,$378.17,57223300,$387.51,$388.39,$375.53
02/04/2025,$392.21,57072200,$382.63,$394.00,$381.40
02/03/2025,$383.68,93732100,$386.68,$389.17,$374.36
01/31/2025,$404.60,83283600,$401.53,$419.99,$401.34
01/30/2025,$400.28,98092900,$410.78,$412.50,$384.41
01/29/2025,$389.10,68033600,$395.21,$398.59,$384.48
01/28/2025,$398.09,48910700,$396.91,$400.59,$386.50
01/27/2025,$397.15,58125500,$394.80,$406.69,$389.00
01/24/2025,$406.58,56427100,$414.45,$418.88,$405.78
01/23/2025,$412.38,50690600,$416.06,$420.73,$408.95
01/22/2025,$415.11,60963300,$416.81,$428.00,$414.59
01/21/2025,$424.07,87320900,$432.64,$433.20,$406.31
01/17/2025,$426.50,94991400,$421.50,$439.74,$419.75
01/16/2025,$413.82,68335200,$423.49,$424.00,$409.13
01/15/2025,$428.22,81375500,$409.90,$429.80,$405.66
01/14/2025,$396.36,84565000,$414.34,$422.64,$394.54
01/13/2025,$403.31,67580500,$383.21,$403.79,$380.07
01/10/2025,$394.74,62287300,$391.40,$399.28,$377.29
01/08/2025,$394.94,73038800,$392.95,$402.50,$387.40
01/07/2025,$394.36,75699500,$405.83,$414.33,$390.00
01/06/2025,$411.05,85516500,$423.20,$426.43,$401.70
01/03/2025,$410.44,95423300,$381.48,$411.88,$379.45
01/02/2025,$379.28,109710700,$390.10,$392.73,$373.04
12/31/2024,$403.84,76825100,$423.79,$427.93,$402.54
12/30/2024,$417.41,64941000,$419.40,$427.00,$415.75
12/27/2024,$431.66,82666800,$449.52,$450.00,$426.50
12/26/2024,$454.13,76366400,$465.16,$465.33,$451.02
12/24/2024,$462.28,59551800,$435.90,$462.78,$435.14
12/23/2024,$430.60,72698100,$431.00,$434.51,$415.41
12/20/2024,$421.06,132216200,$425.51,$447.08,$417.64
12/19/2024,$436.17,118566100,$451.88,$456.36,$420.02
12/18/2024,$440.13,149340800,$466.50,$488.54,$427.01
12/17/2024,$479.86,131223000,$475.90,$483.99,$457.51
12/16/2024,$463.02,114083800,$441.09,$463.19,$436.15
12/13/2024,$436.23,89000200,$420.00,$436.30,$415.71
12/12/2024,$418.10,87752200,$424.84,$429.30,$415.00
12/11/2024,$424.77,104287600,$409.70,$424.88,$402.38
12/10/2024,$400.99,97563600,$392.68,$409.73,$390.85
12/09/2024,$389.79,96359200,$397.61,$404.80,$378.01
12/06/2024,$389.22,81455800,$377.42,$389.49,$370.80
12/05/2024,$369.49,81403600,$359.87,$375.43,$359.50
12/04/2024,$357.93,50810900,$353.00,$358.10,$348.60
12/03/2024,$351.42,58267200,$351.80,$355.69,$348.20
12/02/2024,$357.09,77986500,$352.38,$360.00,$351.15
11/29/2024,$345.16,37167600,$336.08,$345.45,$334.65
11/27/2024,$332.89,57896400,$341.80,$342.55,$326.59
11/26/2024,$338.23,62295900,$341.00,$346.96,$335.66
11/25/2024,$338.59,95890900,$360.14,$361.93,$338.20
11/22/2024,$352.56,89140700,$341.09,$361.53,$337.70
11/21/2024,$339.64,58011700,$343.81,$347.99,$335.28
11/20/2024,$342.03,66340700,$345.00,$346.60,$334.30
11/19/2024,$346.00,88852500,$335.76,$347.38,$332.75
11/18/2024,$338.74,126085600,$340.73,$348.55,$330.01
11/15/2024,$320.72,114440300,$310.57,$324.68,$309.22
11/14/2024,$311.18,120726100,$327.69,$329.98,$310.37
