Date,Close,Volume,Open,High,Low
04/02/2025,$154.08,5377200,$150.79,$155.46,$150.37
04/01/2025,$153.05,5708900,$152.39,$153.32,$150.26
03/31/2025,$153.61,8613600,$150.81,$153.85,$147.88
03/28/2025,$152.72,8918000,$156.92,$157.64,$151.56
03/27/2025,$157.97,6102000,$158.21,$159.25,$155.75
03/26/2025,$158.39,5960300,$159.45,$160.81,$156.85
03/25/2025,$160.15,3978200,$159.88,$161.47,$159.42
03/24/2025,$160.08,6033400,$160.00,$161.00,$158.80
03/21/2025,$156.82,10949300,$154.98,$157.42,$153.56
03/20/2025,$157.95,5089300,$158.00,$159.12,$156.52
03/19/2025,$158.26,5871000,$156.43,$160.51,$155.06
03/18/2025,$156.29,6898400,$157.95,$159.73,$155.92
03/17/2025,$157.95,5781000,$155.60,$158.72,$155.44
03/14/2025,$156.58,5309400,$153.56,$156.95,$153.54
03/13/2025,$151.94,5861700,$152.60,$155.63,$150.42
03/12/2025,$152.80,7117400,$154.21,$155.86,$151.92
03/11/2025,$153.10,8692900,$154.85,$156.23,$150.86
03/10/2025,$154.98,10139900,$157.35,$159.26,$152.61
03/07/2025,$161.22,8727600,$155.22,$161.82,$155.22
03/06/2025,$156.04,7808100,$154.11,$157.88,$154.09
03/05/2025,$158.49,6786900,$155.04,$159.15,$153.03
03/04/2025,$154.46,8956800,$155.27,$157.20,$151.35
03/03/2025,$153.62,9601900,$158.99,$160.08,$152.52
02/28/2025,$157.17,10149500,$155.10,$157.31,$153.40
02/27/2025,$154.44,10807200,$162.34,$163.25,$154.10
02/26/2025,$162.10,9161900,$161.83,$164.14,$160.93
02/25/2025,$161.22,8244900,$161.66,$163.33,$159.44
02/24/2025,$161.10,9827800,$165.91,$166.59,$160.99
02/21/2025,$165.43,12531900,$174.98,$175.43,$165.21
02/20/2025,$173.70,6316400,$176.00,$176.39,$172.90
02/19/2025,$175.22,6849600,$173.99,$176.50,$173.35
02/18/2025,$173.64,7292600,$173.26,$173.72,$171.24
02/14/2025,$172.23,4691300,$172.60,$172.82,$171.04
02/13/2025,$172.15,6362200,$170.19,$172.36,$169.47
02/12/2025,$170.29,5505700,$169.55,$170.93,$168.24
02/11/2025,$171.99,6588100,$169.65,$172.70,$169.11
02/10/2025,$171.36,6237700,$169.73,$171.80,$169.00
02/07/2025,$167.96,7841700,$169.83,$171.30,$166.06
02/06/2025,$169.32,16293500,$167.84,$169.49,$165.40
02/05/2025,$175.86,15197800,$173.00,$177.00,$169.90
02/04/2025,$173.04,5457900,$168.50,$173.79,$168.50
02/03/2025,$170.24,7447100,$168.88,$172.58,$168.06
01/31/2025,$172.93,7800500,$172.51,$176.79,$172.29
01/30/2025,$171.93,6010600,$172.34,$173.54,$170.97
01/29/2025,$171.71,5118900,$171.55,$173.49,$170.22
01/28/2025,$171.55,8720200,$170.22,$173.49,$169.81
01/27/2025,$171.18,15632600,$172.10,$172.20,$167.28
01/24/2025,$172.11,5825800,$175.10,$175.20,$171.94
01/23/2025,$174.36,7172300,$170.38,$174.38,$169.38
01/22/2025,$170.24,7281700,$168.32,$172.09,$168.19
01/21/2025,$167.27,7380500,$166.00,$168.68,$165.35
01/17/2025,$164.56,8097500,$165.38,$165.61,$163.10
01/16/2025,$161.43,7188900,$165.35,$165.84,$161.28
01/15/2025,$164.41,9284000,$162.10,$165.45,$162.09
01/14/2025,$159.53,6476500,$160.14,$161.01,$156.56
01/13/2025,$157.13,5714700,$155.22,$157.37,$154.80
01/10/2025,$156.98,6236800,$157.70,$158.28,$155.55
01/08/2025,$159.08,7731900,$160.05,$160.19,$156.94
01/07/2025,$160.52,7666000,$162.00,$163.45,$159.25
01/06/2025,$159.85,9599800,$159.33,$165.67,$159.33
01/03/2025,$157.83,5885800,$155.42,$158.44,$154.49
01/02/2025,$153.64,5009100,$155.01,$157.51,$152.79
12/31/2024,$153.62,4423300,$154.72,$155.84,$153.21
12/30/2024,$154.58,5356000,$155.23,$156.13,$153.80
12/27/2024,$157.24,7232500,$157.19,$157.75,$155.52
12/26/2024,$158.53,3846900,$157.40,$159.56,$157.35
12/24/2024,$159.36,2839600,$158.64,$159.40,$157.54
12/23/2024,$158.24,8863200,$155.66,$158.69,$154.55
12/20/2024,$152.89,17347100,$149.58,$154.57,$149.43
12/19/2024,$150.40,8414800,$154.03,$155.47,$150.06
12/18/2024,$153.05,10295200,$158.25,$161.16,$152.32
12/17/2024,$157.92,7187400,$156.49,$159.98,$156.49
12/16/2024,$157.89,9951100,$158.16,$158.71,$154.02
12/13/2024,$158.53,8886700,$158.24,$159.68,$156.62
12/12/2024,$158.24,5796100,$158.67,$159.46,$156.92
12/11/2024,$159.83,7081800,$157.29,$160.46,$156.97
12/10/2024,$156.46,8683600,$160.77,$161.49,$156.04
12/09/2024,$160.74,9481200,$157.48,$162.93,$157.47
12/06/2024,$159.51,9918400,$160.39,$160.39,$157.24
12/05/2024,$160.39,7279800,$162.59,$164.45,$159.93
12/04/2024,$163.34,6721600,$164.48,$165.00,$162.24
12/03/2024,$162.58,6961400,$161.50,$163.86,$161.32
12/02/2024,$163.03,9812700,$158.38,$163.37,$158.38
11/29/2024,$158.53,6112000,$158.11,$161.52,$157.75
11/27/2024,$156.40,6337900,$156.93,$157.65,$154.46
11/26/2024,$156.93,9489900,$159.75,$161.47,$156.09
11/25/2024,$158.82,9189800,$158.94,$159.65,$157.22
11/22/2024,$156.79,5709300,$154.79,$156.88,$153.73
11/21/2024,$155.46,10685800,$155.16,$156.94,$153.59
11/20/2024,$154.27,14483000,$164.00,$164.20,$152.95
11/19/2024,$164.71,6176800,$164.03,$166.23,$162.65
11/18/2024,$164.50,7814200,$162.60,$165.14,$162.00
11/15/2024,$160.50,9737000,$163.00,$164.33,$159.60
11/14/2024,$163.97,7012600,$162.95,$164.91,$161.87
11/13/2024,$160.42,7921700,$162.79,$162.94,$159.75
11/12/2024,$163.41,8483300,$167.05,$167.33,$161.86
11/11/2024,$168.29,7829500,$170.00,$170.79,$166.09
11/08/2024,$170.91,10736600,$172.09,$173.49,$168.75
11/07/2024,$172.91,23586300,$180.27,$182.10,$171.63
11/06/2024,$172.99,17661900,$169.25,$178.45,$168.67
11/05/2024,$165.91,5373200,$165.00,$167.59,$164.25
11/04/2024,$165.18,4949800,$165.06,$167.50,$163.64
11/01/2024,$165.27,6498100,$163.08,$166.08,$162.77
10/31/2024,$162.77,10261200,$167.62,$167.78,$162.08
10/30/2024,$167.62,8819700,$169.92,$171.74,$167.53
10/29/2024,$176.00,6427700,$172.20,$176.57,$171.26
10/28/2024,$172.22,5024600,$169.42,$173.15,$169.37
10/25/2024,$170.27,5496600,$170.28,$173.18,$169.81
10/24/2024,$168.10,4933400,$166.61,$168.94,$165.53
10/23/2024,$166.60,9788200,$169.34,$172.64,$164.30
10/22/2024,$173.18,7313000,$169.01,$173.48,$168.23
10/21/2024,$169.01,7297700,$169.64,$170.17,$166.07
10/18/2024,$170.92,6432700,$172.11,$172.58,$169.42
10/17/2024,$171.10,6093200,$175.62,$175.62,$171.02
10/16/2024,$171.48,6495700,$174.62,$174.67,$170.22
10/15/2024,$174.09,12910400,$177.22,$179.83,$172.75
10/14/2024,$178.04,9933600,$171.34,$178.87,$170.90
10/11/2024,$169.98,3801400,$168.00,$170.43,$166.87
10/10/2024,$168.52,5048000,$167.23,$168.75,$165.33
10/09/2024,$170.22,5486500,$165.95,$170.30,$164.67
10/08/2024,$166.34,7843500,$164.86,$167.72,$163.66
10/07/2024,$166.94,4359300,$167.64,$168.72,$165.74
10/04/2024,$168.90,6586500,$172.55,$172.80,$166.48
10/03/2024,$168.92,6260200,$165.95,$169.53,$165.66
10/02/2024,$168.32,4484600,$166.15,$169.75,$165.15
10/01/2024,$165.78,8277600,$169.80,$170.29,$164.08
09/30/2024,$170.05,8099700,$171.37,$172.23,$167.75
09/27/2024,$170.13,5880700,$173.00,$173.45,$169.83
09/26/2024,$172.66,8475000,$174.91,$175.75,$166.78
09/25/2024,$168.27,5095500,$166.28,$168.59,$165.76
09/24/2024,$166.95,9666800,$167.42,$169.36,$165.98
09/23/2024,$165.96,9810000,$168.42,$169.98,$165.35
09/20/2024,$168.92,27546400,$172.69,$173.07,$164.30
09/19/2024,$173.92,10900000,$174.42,$176.80,$172.49
09/18/2024,$168.30,5877600,$169.52,$172.42,$167.70
09/17/2024,$168.70,5828000,$168.88,$169.50,$166.08
09/16/2024,$166.61,6510000,$164.93,$167.34,$163.79
09/13/2024,$167.73,4049900,$165.81,$168.30,$165.44
09/12/2024,$164.98,6039200,$165.88,$166.31,$162.90
09/11/2024,$166.56,8275400,$162.36,$166.90,$159.25
09/10/2024,$161.68,7918100,$160.00,$162.06,$157.68
09/09/2024,$160.77,7494900,$161.09,$162.37,$158.57
09/06/2024,$158.19,10703000,$162.74,$163.19,$157.13
09/05/2024,$163.70,5600000,$163.08,$165.80,$161.85
09/04/2024,$165.33,6737000,$163.00,$168.24,$162.63
09/03/2024,$163.24,11620300,$171.89,$172.16,$162.00
08/30/2024,$175.30,11110800,$172.29,$175.46,$170.80
08/29/2024,$169.49,12514200,$173.42,$176.36,$168.93
08/28/2024,$171.85,6534600,$174.38,$175.72,$169.63
08/27/2024,$173.93,6498800,$169.17,$174.44,$168.27
08/26/2024,$169.49,7437600,$171.97,$172.38,$168.53
08/23/2024,$173.50,6823600,$171.76,$174.62,$170.63
08/22/2024,$169.00,6743500,$174.30,$174.59,$168.38
08/21/2024,$174.22,6309500,$172.99,$174.87,$172.08
08/20/2024,$172.11,6222400,$173.86,$175.43,$171.15
08/19/2024,$174.26,6708100,$171.57,$174.32,$168.74
08/16/2024,$172.18,5435700,$172.29,$173.38,$170.63
