Date,Close,Volume,Open,High,Low
10/25/2024,$97.31,9665600,$97.22,$97.96,$96.43
10/24/2024,$97.15,9828600,$97.69,$99.42,$96.85
10/23/2024,$97.65,18858800,$93.87,$97.72,$93.69
10/22/2024,$96.82,6670900,$96.35,$97.19,$95.94
10/21/2024,$96.45,3994300,$96.95,$97.20,$95.89
10/18/2024,$96.84,6178300,$95.68,$96.85,$95.04
10/17/2024,$95.27,5577300,$95.33,$96.19,$94.78
10/16/2024,$95.46,7537100,$95.45,$95.84,$94.09
10/15/2024,$95.04,6264100,$94.67,$95.97,$94.57
10/14/2024,$94.76,4124700,$95.41,$95.53,$94.34
10/11/2024,$95.55,4834800,$94.14,$95.96,$94.01
10/10/2024,$93.88,5459500,$95.42,$95.48,$93.76
10/09/2024,$95.88,3344800,$96.48,$96.48,$95.46
10/08/2024,$96.21,6595200,$96.05,$96.88,$95.28
10/07/2024,$96.09,7478900,$96.19,$96.52,$95.36
10/04/2024,$96.58,6818900,$96.17,$96.73,$95.15
10/03/2024,$95.56,5556400,$95.64,$96.39,$95.31
10/02/2024,$96.50,6346000,$96.83,$97.00,$95.87
10/01/2024,$97.43,7171600,$97.49,$98.14,$96.35
09/30/2024,$97.49,6436400,$97.39,$97.69,$96.41
09/27/2024,$97.36,6319900,$97.65,$98.15,$97.19
09/26/2024,$97.47,9876800,$98.50,$99.15,$97.00
09/25/2024,$95.62,8632900,$94.26,$95.96,$94.22
09/24/2024,$94.45,8606800,$95.47,$95.82,$94.19
09/23/2024,$95.48,8382800,$96.05,$96.05,$94.35
09/20/2024,$96.05,19541000,$96.85,$97.06,$95.32
09/19/2024,$96.90,8752600,$97.97,$98.70,$96.33
09/18/2024,$96.12,8793800,$95.55,$97.60,$95.33
09/17/2024,$96.44,6281700,$96.49,$96.54,$95.20
09/16/2024,$96.31,9263400,$98.52,$98.60,$95.98
09/13/2024,$98.57,9899900,$99.13,$99.51,$98.50
09/12/2024,$99.28,14653500,$98.46,$99.31,$97.34
09/11/2024,$98.20,19302900,$94.08,$98.35,$93.66
09/10/2024,$93.34,7327000,$92.12,$93.52,$91.14
09/09/2024,$92.21,10089700,$91.22,$92.36,$90.41
09/06/2024,$91.15,9257000,$91.50,$92.16,$90.18
09/05/2024,$91.56,8370100,$92.17,$93.02,$91.20
09/04/2024,$92.33,7193500,$93.37,$93.98,$91.97
09/03/2024,$93.18,11234000,$94.13,$94.81,$93.04
08/30/2024,$94.57,7117200,$94.99,$95.93,$94.44
08/29/2024,$94.86,8781300,$95.47,$95.83,$94.28
08/28/2024,$95.30,14866300,$98.22,$98.71,$94.38
08/27/2024,$98.60,17456300,$95.40,$98.72,$95.25
08/26/2024,$95.63,13882800,$94.20,$95.93,$94.18
08/23/2024,$94.02,11483700,$92.85,$94.42,$92.83
08/22/2024,$92.43,10010300,$92.67,$92.83,$91.77
